phase,target_N_star,selection_strategy,selection_strategy_label,outer_seed_index,outer_seed_value,inner_seed_value,selected_sensor_ids,selected_sensor_count,selected_sensor_set_hash
4,30,circumferential,Circumferential,16,964567727,1199641510,"[""DAJHM7956"", ""DCYXM8877"", ""DDCVA2276"", ""DERZJ4600"", ""DEYGE9157"", ""DFIRX1818"", ""DFRKF1779"", ""DGDNA0617"", ""DGRCH4426"", ""DHJUH1119"", ""DHWLS6819"", ""DIFIV9884"", ""DITUY8368"", ""DJHFB1439"", ""DKTWP2892"", ""DKUAZ4434"", ""DLIKU5639"", ""DMAEX1156"", ""DMIYV7889"", ""DMLRY2750"", ""DMMRS6981"", ""DMSGP0807"", ""DNCCJ5144"", ""DQJDZ1252"", ""DQTUI1287"", ""DRCQU4244"", ""DRRDD3500"", ""DSZQR8376"", ""DWCTD3003"", ""DYRMT9480""]",30,a92dc07bc6698350
4,30,circumferential,Circumferential,17,2838353855,1058261877,"[""DACZY2913"", ""DDCVA2276"", ""DEJMD2536"", ""DEYGE9157"", ""DFEAJ0038"", ""DFIBC1899"", ""DFRKF1779"", ""DGDNA0617"", ""DGTGR9009"", ""DHNQG0980"", ""DHUBD2135"", ""DHWLS6819"", ""DIIPF3878"", ""DITUY8368"", ""DIWYY0447"", ""DJHFB1439"", ""DJJVG1917"", ""DKRXT7147"", ""DKUAZ4434"", ""DMIYV7889"", ""DPMHQ8304"", ""DQJDZ1252"", ""DRCQU4244"", ""DRRDD3500"", ""DRUBP9408"", ""DSZQR8376"", ""DTYDP5264"", ""DUIZW8642"", ""DWBTT8209"", ""DWCTD3003""]",30,4297c8b7471fe121
4,30,circumferential,Circumferential,18,3551990921,2086704372,"[""DAJHM7956"", ""DBIZF0451"", ""DCIJQ7018"", ""DDCVA2276"", ""DEJMD2536"", ""DERZJ4600"", ""DFEAJ0038"", ""DGZUS1041"", ""DHUBD2135"", ""DHWLS6819"", ""DITUY8368"", ""DKIJX6114"", ""DMIYV7889"", ""DMLRY2750"", ""DMMAG3845"", ""DMMRS6981"", ""DMSGP0807"", ""DNCCJ5144"", ""DPMHQ8304"", ""DPPCP3370"", ""DRCQU4244"", ""DRCSL7614"", ""DRRDD3500"", ""DRUBP9408"", ""DSZQR8376"", ""DTYDP5264"", ""DUSKD5383"", ""DXWXZ1902"", ""DZFFW4078"", ""DZKWB0839""]",30,9f483bb61f0f6f29
4,30,circumferential,Circumferential,19,981119896,3068523630,"[""DAJHM7956"", ""DBIZF0451"", ""DCHTB8281"", ""DFEAJ0038"", ""DFRKF1779"", ""DGRCH4426"", ""DGTGR9009"", ""DGZUS1041"", ""DHJUH1119"", ""DHWLS6819"", ""DIWYY0447"", ""DJHFB1439"", ""DJJVG1917"", ""DKIJX6114"", ""DKUAZ4434"", ""DLIKU5639"", ""DMAEX1156"", ""DMIYV7889"", ""DNCCJ5144"", ""DPMHQ8304"", ""DPPCP3370"", ""DQJDZ1252"", ""DQJVA6225"", ""DRHPF2920"", ""DRRDD3500"", ""DRUBP9408"", ""DTFVD6048"", ""DUIZW8642"", ""DXHCB5919"", ""DXHYE9278""]",30,faef774365fb2222
4,30,cluster_concentrated,Cluster-concentrated,0,3194370346,2765303102,"[""DAWAP1896"", ""DAYYE9472"", ""DBDBP2246"", ""DBDSX9338"", ""DCFVE7122"", ""DCRJT8545"", ""DDGFW8206"", ""DDVZB7943"", ""DEPLW3142"", ""DFAKZ8204"", ""DFAQM2360"", ""DFMDU1576"", ""DIEET8865"", ""DIRJX6254"", ""DJWGZ0445"", ""DLFZU4679"", ""DLJWW1620"", ""DLTCH1397"", ""DLVFF5341"", ""DMARJ5120"", ""DMYYS7663"", ""DNVBM2851"", ""DQIUL8061"", ""DQVFE3070"", ""DSHYP2656"", ""DWGYM0810"", ""DWTBM7891"", ""DYHTK6723"", ""DYZXT2661"", ""DZBKX0961""]",30,4925b8a2481aaa86
4,30,cluster_concentrated,Cluster-concentrated,1,2207387860,1609833617,"[""DAEXF8484"", ""DALBP5360"", ""DAWUS6556"", ""DBZCJ6205"", ""DCRJT8545"", ""DFCTF9310"", ""DFESS1920"", ""DFQDK6326"", ""DHSIJ5379"", ""DIBVR6629"", ""DIXUN6634"", ""DLNMW9381"", ""DLZBV6061"", ""DMHRT7456"", ""DNVBM2851"", ""DQGPJ5322"", ""DQRVM2041"", ""DRDMU5348"", ""DSHYP2656"", ""DSKEW3707"", ""DTKNM4892"", ""DUDWN9545"", ""DUGYZ8163"", ""DVPEA0040"", ""DXIGM4223"", ""DXUQX7513"", ""DXXAJ4778"", ""DYSHC8669"", ""DZIEF7974"", ""DZTFU6199""]",30,7a2c71db227fef04
4,30,cluster_concentrated,Cluster-concentrated,2,2015055771,3489928090,"[""DALBP5360"", ""DAWUS6556"", ""DBZCJ6205"", ""DCHTB8281"", ""DCRJT8545"", ""DFCTF9310"", ""DFDVG9143"", ""DFKYH6865"", ""DFQDK6326"", ""DHSIJ5379"", ""DHZTI7858"", ""DIBVR6629"", ""DJGDZ3688"", ""DJKZD4256"", ""DKDJK5693"", ""DKRXT7147"", ""DLNMW9381"", ""DLZBV6061"", ""DMTRR1120"", ""DNFCT5518"", ""DQGPJ5322"", ""DQJDZ1252"", ""DRCQU4244"", ""DRDMU5348"", ""DSHYP2656"", ""DSKEW3707"", ""DTKNM4892"", ""DVNGV1890"", ""DYHTK6723"", ""DZIEF7974""]",30,e5b5375f741a1fac
4,30,cluster_concentrated,Cluster-concentrated,3,664920756,2379688037,"[""DAMWS8859"", ""DDGHI0125"", ""DDLSL3066"", ""DEVFQ3796"", ""DFVRF7063"", ""DGAID0757"", ""DHCXV0760"", ""DIFPQ7419"", ""DIHMX0551"", ""DITUM6528"", ""DJIHM1001"", ""DKXFR1580"", ""DMYFE2499"", ""DNBEB5545"", ""DPQMK5751"", ""DQAJZ3770"", ""DQUUS8611"", ""DRDZF3698"", ""DRILK5150"", ""DUBCZ6179"", ""DUUZN2841"", ""DVRBW4874"", ""DVWMK9661"", ""DWEWU1433"", ""DWFRI5691"", ""DWZPM1574"", ""DWZRL1539"", ""DYDVV6312"", ""DYUGS4351"", ""DZLAV7766""]",30,dbe31a1405cc9cd9
4,30,cluster_concentrated,Cluster-concentrated,4,2720988304,374055630,"[""DAHWZ2321"", ""DAUPG9028"", ""DBJPV1452"", ""DBYCW6873"", ""DCIJQ7018"", ""DCQTB2627"", ""DDCVA2276"", ""DEWGT8066"", ""DFRKF1779"", ""DGKDK3415"", ""DGTDZ6242"", ""DHJUH1119"", ""DHNQG0980"", ""DHUBD2135"", ""DICQL6656"", ""DITUY8368"", ""DIWYY0447"", ""DKIJX6114"", ""DMLRY2750"", ""DMMRS6981"", ""DNCCJ5144"", ""DPBXQ5234"", ""DPQMK5751"", ""DQJVA6225"", ""DRCSL7614"", ""DSHWY2305"", ""DUNKA8014"", ""DUXLQ7589"", ""DWMLU4849"", ""DYLLV9237""]",30,33a940af57af5857
4,30,cluster_concentrated,Cluster-concentrated,5,1247175479,1991419178,"[""DBIZF0451"", ""DCHTB8281"", ""DEYGE9157"", ""DFCTF9310"", ""DFDVG9143"", ""DFIBC1899"", ""DFIRX1818"", ""DFKYH6865"", ""DHWLS6819"", ""DHZTI7858"", ""DIZEF3591"", ""DJGDZ3688"", ""DKDJK5693"", ""DKRXT7147"", ""DLNMW9381"", ""DMAEX1156"", ""DMLFU0523"", ""DMMAG3845"", ""DMTRR1120"", ""DNFCT5518"", ""DPPCP3370"", ""DQABT4506"", ""DQJDZ1252"", ""DQZEA3135"", ""DRCQU4244"", ""DRDMU5348"", ""DSKEW3707"", ""DTFVD6048"", ""DTKNM4892"", ""DVNGV1890""]",30,084881c12cd29f5f
4,30,cluster_concentrated,Cluster-concentrated,6,1583315547,1274523356,"[""DAMWS8859"", ""DBCBA3610"", ""DBTKW5792"", ""DDLSL3066"", ""DEVFQ3796"", ""DFVRF7063"", ""DGAID0757"", ""DHCXV0760"", ""DHIBT9527"", ""DIHMX0551"", ""DITUM6528"", ""DJIHM1001"", ""DKXFR1580"", ""DMYFE2499"", ""DNEXF4696"", ""DQUUS8611"", ""DRILK5150"", ""DRZTP3103"", ""DUBCZ6179"", ""DUUZN2841"", ""DVRBW4874"", ""DVWMK9661"", ""DWEWU1433"", ""DWFRI5691"", ""DWZPM1574"", ""DWZRL1539"", ""DYDVV6312"", ""DYUGS4351"", ""DZLAV7766"", ""DZUWB2477""]",30,472b4cb1dd648551
4,30,cluster_concentrated,Cluster-concentrated,7,3568616883,2971257083,"[""DAWAP1896"", ""DAWUS6556"", ""DBZCJ6205"", ""DCRJT8545"", ""DDGFW8206"", ""DFAQM2360"", ""DFESS1920"", ""DFQDK6326"", ""DHSIJ5379"", ""DIBVR6629"", ""DIRJX6254"", ""DIXUN6634"", ""DLFZU4679"", ""DLZBV6061"", ""DMHRT7456"", ""DMYYS7663"", ""DNBKU3560"", ""DNVBM2851"", ""DQRVM2041"", ""DQVFE3070"", ""DSHYP2656"", ""DSKEW3707"", ""DUDWN9545"", ""DUGYZ8163"", ""DVPEA0040"", ""DXIGM4223"", ""DYHTK6723"", ""DYSHC8669"", ""DYWHJ8696"", ""DZIEF7974""]",30,5588107bb71864d2
4,30,cluster_concentrated,Cluster-concentrated,8,3299977614,581871899,"[""DATLR2184"", ""DBIRF2035"", ""DBLXJ4454"", ""DBMHJ0743"", ""DCFVE7122"", ""DDZMI3291"", ""DFAKZ8204"", ""DFAQM2360"", ""DGHRH9009"", ""DIVZD0266"", ""DJJWX4142"", ""DKISS7174"", ""DLFZU4679"", ""DMHRT7456"", ""DMLBL6950"", ""DMVDY6300"", ""DMYYS7663"", ""DNBKU3560"", ""DPNPJ6846"", ""DQXJA8041"", ""DQZIL1804"", ""DRYBG8957"", ""DVCHA9392"", ""DWEIE9311"", ""DWMKK1484"", ""DWTBK5575"", ""DXRZC4102"", ""DYSHC8669"", ""DYWHJ8696"", ""DZIHS7092""]",30,f47ec4302ca068ed
4,30,cluster_concentrated,Cluster-concentrated,9,1153555380,3094270120,"[""DAHAJ0678"", ""DAWUS6556"", ""DBIRF2035"", ""DBMHJ0743"", ""DFESS1920"", ""DGHRH9009"", ""DGZGL5338"", ""DHBBM8531"", ""DIUZJ7853"", ""DIWKR9442"", ""DIXUN6634"", ""DKHYU9123"", ""DKISS7174"", ""DLFZU4679"", ""DMHRT7456"", ""DMLBL6950"", ""DQRVM2041"", ""DQXJA8041"", ""DRJGY6541"", ""DTCRA7818"", ""DUDWN9545"", ""DUGYZ8163"", ""DVCHA9392"", ""DVPEA0040"", ""DXIGM4223"", ""DXUQX7513"", ""DXXAJ4778"", ""DYSHC8669"", ""DYWHJ8696"", ""DZTFU6199""]",30,9b7883050d2643af
4,30,cluster_concentrated,Cluster-concentrated,10,2859691516,3470965286,"[""DAMWS8859"", ""DAPBK7657"", ""DBCBA3610"", ""DBTKW5792"", ""DCABM0358"", ""DCAFN1583"", ""DEVFQ3796"", ""DFVRF7063"", ""DGAID0757"", ""DHCXV0760"", ""DHIBT9527"", ""DIHMX0551"", ""DIUDG6358"", ""DJJWX4142"", ""DJSLY4013"", ""DMYFE2499"", ""DNEXF4696"", ""DQVGW1846"", ""DQWCU6663"", ""DRDZF3698"", ""DRILK5150"", ""DRZTP3103"", ""DUBCZ6179"", ""DVWMK9661"", ""DWEWU1433"", ""DWFRI5691"", ""DYDVV6312"", ""DYUGS4351"", ""DZLAV7766"", ""DZUWB2477""]",30,fcbd998b9f394922
4,30,cluster_concentrated,Cluster-concentrated,11,2108318924,1706860319,"[""DAHAJ0678"", ""DAWUS6556"", ""DBIRF2035"", ""DFESS1920"", ""DFQDK6326"", ""DIBVR6629"", ""DIWKR9442"", ""DIXUN6634"", ""DKHYU9123"", ""DKISS7174"", ""DLFZU4679"", ""DLZBV6061"", ""DMHRT7456"", ""DMLBL6950"", ""DNVBM2851"", ""DQRVM2041"", ""DRJGY6541"", ""DSHYP2656"", ""DTCRA7818"", ""DUDWN9545"", ""DUGYZ8163"", ""DVCHA9392"", ""DVPEA0040"", ""DXIGM4223"", ""DXUQX7513"", ""DXXAJ4778"", ""DYSHC8669"", ""DYWHJ8696"", ""DZIEF7974"", ""DZTFU6199""]",30,3f90250a183692f3
4,30,cluster_concentrated,Cluster-concentrated,12,3530661530,2074547114,"[""DAETQ5676"", ""DAUPG9028"", ""DBTKW5792"", ""DBYCW6873"", ""DCYXM8877"", ""DDGHI0125"", ""DEVFQ3796"", ""DEWGT8066"", ""DFVRF7063"", ""DGAID0757"", ""DGKDK3415"", ""DGRSB4646"", ""DHJUH1119"", ""DIFIV9884"", ""DLIKU5639"", ""DNBEB5545"", ""DNCCJ5144"", ""DPDDG5192"", ""DRCSL7614"", ""DRDZF3698"", ""DRZTP3103"", ""DUBCZ6179"", ""DUSKD5383"", ""DVCMB9343"", ""DWEWU1433"", ""DWFRI5691"", ""DWMLU4849"", ""DWZRL1539"", ""DYLLV9237"", ""DZLAV7766""]",30,d03f49e3c085111a
4,30,cluster_concentrated,Cluster-concentrated,13,521760534,1409761238,"[""DAWAP1896"", ""DAWUS6556"", ""DBZCJ6205"", ""DCRJT8545"", ""DDGFW8206"", ""DFAQM2360"", ""DFESS1920"", ""DFQDK6326"", ""DHSIJ5379"", ""DIBVR6629"", ""DIRJX6254"", ""DIXUN6634"", ""DLFZU4679"", ""DLZBV6061"", ""DMHRT7456"", ""DMYYS7663"", ""DNBKU3560"", ""DNVBM2851"", ""DQRVM2041"", ""DQVFE3070"", ""DSHYP2656"", ""DSKEW3707"", ""DUDWN9545"", ""DUGYZ8163"", ""DVPEA0040"", ""DXIGM4223"", ""DYHTK6723"", ""DYSHC8669"", ""DYWHJ8696"", ""DZIEF7974""]",30,5588107bb71864d2
4,30,cluster_concentrated,Cluster-concentrated,14,472909480,3223217059,"[""DAPBK7657"", ""DATLR2184"", ""DBIRF2035"", ""DBMHJ0743"", ""DCABM0358"", ""DCAFN1583"", ""DDZMI3291"", ""DGHRH9009"", ""DHBBM8531"", ""DIUDG6358"", ""DIUZJ7853"", ""DIVZD0266"", ""DJJWX4142"", ""DJSLY4013"", ""DKHYU9123"", ""DKISS7174"", ""DMLBL6950"", ""DMVDY6300"", ""DNEXF4696"", ""DPMWW4120"", ""DQVGW1846"", ""DQXJA8041"", ""DQZIL1804"", ""DRJGY6541"", ""DTCRA7818"", ""DVCHA9392"", ""DWMKK1484"", ""DWTBK5575"", ""DYWHJ8696"", ""DZIHS7092""]",30,cf631651004d3afe
4,30,cluster_concentrated,Cluster-concentrated,15,1751900781,2881438302,"[""DAMWS8859"", ""DAPBK7657"", ""DARLP7776"", ""DATLR2184"", ""DCABM0358"", ""DCZQF3538"", ""DDHVZ6546"", ""DDZMI3291"", ""DFDFU1164"", ""DGGGM0466"", ""DHIBT9527"", ""DHQVH8975"", ""DITUM6528"", ""DIUDG6358"", ""DJJWX4142"", ""DJSLY4013"", ""DMVDY6300"", ""DMYFE2499"", ""DNEXF4696"", ""DPNPJ6846"", ""DQVGW1846"", ""DQZIL1804"", ""DRQFY3540"", ""DRYBG8957"", ""DTVYY1142"", ""DWEIE9311"", ""DWMKK1484"", ""DWTBK5575"", ""DXRZC4102"", ""DZIHS7092""]",30,c634ab1be486e685
4,30,cluster_concentrated,Cluster-concentrated,16,450034535,704565387,"[""DACZY2913"", ""DAHWZ2321"", ""DAREG6245"", ""DBJPV1452"", ""DCIJQ7018"", ""DERZJ4600"", ""DGRCH4426"", ""DGTDZ6242"", ""DICQL6656"", ""DIFPQ7419"", ""DIIPF3878"", ""DITUY8368"", ""DIWYY0447"", ""DJJVG1917"", ""DKIJX6114"", ""DKUAZ4434"", ""DKWDP4373"", ""DMLRY2750"", ""DPBXQ5234"", ""DPMHQ8304"", ""DPQLM7176"", ""DUNKA8014"", ""DUXLQ7589"", ""DWMUZ3935"", ""DXHCB5919"", ""DYRMT9480"", ""DYWEY8508"", ""DYWWS0378"", ""DZCNZ4799"", ""DZFVS4727""]",30,09a1b6aa457ce6da
4,30,cluster_concentrated,Cluster-concentrated,17,2716997450,2406239895,"[""DEYGE9157"", ""DFDVG9143"", ""DFEAJ0038"", ""DFIBC1899"", ""DFIRX1818"", ""DGTGR9009"", ""DGZUS1041"", ""DIZEF3591"", ""DJHFB1439"", ""DKRXT7147"", ""DKTWP2892"", ""DLUKV4510"", ""DMAEX1156"", ""DMLFU0523"", ""DMMAG3845"", ""DQABT4506"", ""DQTUI1287"", ""DQZEA3135"", ""DRHPF2920"", ""DRJPX9457"", ""DRRDD3500"", ""DRUBP9408"", ""DSMXS8409"", ""DSZQR8376"", ""DTFVD6048"", ""DWCTD3003"", ""DXHYE9278"", ""DXWXZ1902"", ""DZFFW4078"", ""DZKWB0839""]",30,e351dac6dec5196e
4,30,cluster_concentrated,Cluster-concentrated,18,1490293969,338767659,"[""DACZY2913"", ""DAHWZ2321"", ""DBJPV1452"", ""DCIJQ7018"", ""DERZJ4600"", ""DGRCH4426"", ""DGTDZ6242"", ""DHNQG0980"", ""DICQL6656"", ""DIIPF3878"", ""DITUY8368"", ""DIWYY0447"", ""DJJVG1917"", ""DKIJX6114"", ""DKUAZ4434"", ""DMLRY2750"", ""DPBXQ5234"", ""DPMHQ8304"", ""DPQLM7176"", ""DPQMK5751"", ""DSHWY2305"", ""DUNKA8014"", ""DUXLQ7589"", ""DWMUZ3935"", ""DXHCB5919"", ""DYRMT9480"", ""DYWEY8508"", ""DYWWS0378"", ""DZCNZ4799"", ""DZFVS4727""]",30,42524ab060944682
4,30,cluster_concentrated,Cluster-concentrated,19,4021563012,3553232620,"[""DARLP7776"", ""DAYYE9472"", ""DBLXJ4454"", ""DCFVE7122"", ""DDGFW8206"", ""DDQNT6485"", ""DDVZB7943"", ""DFAKZ8204"", ""DFAQM2360"", ""DFMDU1576"", ""DGGGM0466"", ""DIEET8865"", ""DJCYU2364"", ""DJWGZ0445"", ""DKNMF4367"", ""DLJWW1620"", ""DLVFF5341"", ""DMARJ5120"", ""DPNPJ6846"", ""DPWHE0976"", ""DRQFY3540"", ""DRYBG8957"", ""DSKDX3738"", ""DTQTJ0507"", ""DWEIE9311"", ""DWTBM7891"", ""DXRZC4102"", ""DYZXT2661"", ""DZBHR9476"", ""DZBKX0961""]",30,720f22c8acde5358
4,30,equidistant,Spatially balanced,0,1091256905,1403773401,"[""DACZY2913"", ""DAETQ5676"", ""DAHAJ0678"", ""DALBP5360"", ""DAYYE9472"", ""DBFUZ7169"", ""DCZQF3538"", ""DDLSL3066"", ""DEWGT8066"", ""DHBBM8531"", ""DHZTI7858"", ""DKNMF4367"", ""DKTWP2892"", ""DLIKU5639"", ""DMFEL5431"", ""DMLRY2750"", ""DMMRS6981"", ""DNEXF4696"", ""DPCUT7707"", ""DPNPJ6846"", ""DPPCP3370"", ""DQVFE3070"", ""DQWCU6663"", ""DTUGZ9693"", ""DUIZW8642"", ""DVWMK9661"", ""DWMUZ3935"", ""DWTBK5575"", ""DYSHC8669"", ""DZFFW4078""]",30,a35a7ec5ea604306
4,30,equidistant,Spatially balanced,1,1110854062,3821309450,"[""DAJHM7956"", ""DBCBA3610"", ""DBDSX9338"", ""DCFVE7122"", ""DCIRD2804"", ""DDVZB7943"", ""DFNBI6922"", ""DHJUH1119"", ""DIIPF3878"", ""DIRJX6254"", ""DJJWX4142"", ""DKDJK5693"", ""DKTWP2892"", ""DKUAZ4434"", ""DLIKU5639"", ""DPPCP3370"", ""DPQMK5751"", ""DQAJZ3770"", ""DQTUI1287"", ""DRQFY3540"", ""DTCRA7818"", ""DUGYZ8163"", ""DUIZW8642"", ""DUNKA8014"", ""DWBTT8209"", ""DWEWU1433"", ""DWMKK1484"", ""DXUQX7513"", ""DYGHJ0891"", ""DYUGS4351""]",30,238410bdc895f591
4,30,equidistant,Spatially balanced,2,4145818664,2683315007,"[""DACZY2913"", ""DAETQ5676"", ""DAHWZ2321"", ""DAJHM7956"", ""DBDSX9338"", ""DBZCJ6205"", ""DEYGE9157"", ""DFNBI6922"", ""DFRSA4000"", ""DFVRF7063"", ""DGTDZ6242"", ""DHIBT9527"", ""DIVZD0266"", ""DKNMF4367"", ""DLIKU5639"", ""DMFEL5431"", ""DMMAG3845"", ""DQJDZ1252"", ""DQWCU6663"", ""DTCRA7818"", ""DUIZW8642"", ""DUUZN2841"", ""DWBTT8209"", ""DXRZC4102"", ""DYLLV9237"", ""DYSHC8669"", ""DYZXT2661"", ""DZFFW4078"", ""DZFVS4727"", ""DZTFU6199""]",30,23fabf58c51ac3e4
4,30,equidistant,Spatially balanced,3,3699009212,3901688756,"[""DAETQ5676"", ""DAEXF8484"", ""DATLR2184"", ""DAWAP1896"", ""DFDVG9143"", ""DFQDK6326"", ""DFRSA4000"", ""DFVRF7063"", ""DGTDZ6242"", ""DJKZD4256"", ""DKTWP2892"", ""DLDVK7370"", ""DLFZU4679"", ""DLIKU5639"", ""DMARJ5120"", ""DMMAG3845"", ""DPNPJ6846"", ""DQWCU6663"", ""DRJGY6541"", ""DTUGZ9693"", ""DUIZW8642"", ""DWBTT8209"", ""DWMUZ3935"", ""DWZPM1574"", ""DXUQX7513"", ""DYGHJ0891"", ""DYLLV9237"", ""DYRMT9480"", ""DZBHR9476"", ""DZFFW4078""]",30,91f42fca3b64e10f
4,30,equidistant,Spatially balanced,4,2595077175,2271509877,"[""DAETQ5676"", ""DAJHM7956"", ""DBDSX9338"", ""DCABM0358"", ""DDCVA2276"", ""DEWGT8066"", ""DFDFU1164"", ""DFKYH6865"", ""DHBBM8531"", ""DIHMX0551"", ""DIXUN6634"", ""DKWDP4373"", ""DLIKU5639"", ""DMARJ5120"", ""DMLFU0523"", ""DMYYS7663"", ""DPMHQ8304"", ""DPNPJ6846"", ""DRHPF2920"", ""DRZTP3103"", ""DTFVD6048"", ""DUIZW8642"", ""DVPZF1960"", ""DWBTT8209"", ""DWTBK5575"", ""DWZRL1539"", ""DYGHJ0891"", ""DYHTK6723"", ""DYRMT9480"", ""DZFFW4078""]",30,436de1b47af7e41c
4,30,equidistant,Spatially balanced,5,3423506373,1517190246,"[""DAETQ5676"", ""DAJHM7956"", ""DBDSX9338"", ""DCABM0358"", ""DDCVA2276"", ""DEWGT8066"", ""DFDFU1164"", ""DFKYH6865"", ""DHBBM8531"", ""DIHMX0551"", ""DIXUN6634"", ""DKWDP4373"", ""DLIKU5639"", ""DMARJ5120"", ""DMLFU0523"", ""DMYYS7663"", ""DPMHQ8304"", ""DPNPJ6846"", ""DRHPF2920"", ""DRZTP3103"", ""DTFVD6048"", ""DUIZW8642"", ""DVPZF1960"", ""DWBTT8209"", ""DWTBK5575"", ""DWZRL1539"", ""DYGHJ0891"", ""DYHTK6723"", ""DYRMT9480"", ""DZFFW4078""]",30,436de1b47af7e41c
4,30,equidistant,Spatially balanced,6,4221981946,1973109267,"[""DBZCJ6205"", ""DCABM0358"", ""DDGFW8206"", ""DERZJ4600"", ""DEVFQ3796"", ""DFDFU1164"", ""DFKYP0941"", ""DFNBI6922"", ""DHJUH1119"", ""DIUZJ7853"", ""DJGDZ3688"", ""DKNMF4367"", ""DLIKU5639"", ""DMLRY2750"", ""DMMAG3845"", ""DMMRS6981"", ""DNBEB5545"", ""DPCUT7707"", ""DQIUL8061"", ""DQJDZ1252"", ""DQXJA8041"", ""DUGYZ8163"", ""DUIZW8642"", ""DWZPM1574"", ""DXHCB5919"", ""DXRZC4102"", ""DXUQX7513"", ""DZCNZ4799"", ""DZFFW4078"", ""DZKWB0839""]",30,45494a8416904971
4,30,equidistant,Spatially balanced,7,1763064927,3063472680,"[""DAETQ5676"", ""DAMWS8859"", ""DAPJK7781"", ""DAUPG9028"", ""DBMHJ0743"", ""DBZCJ6205"", ""DDCVA2276"", ""DDVZB7943"", ""DERZJ4600"", ""DFNBI6922"", ""DFRSA4000"", ""DLIKU5639"", ""DLJWW1620"", ""DLUKV4510"", ""DMFEL5431"", ""DMMAG3845"", ""DMVDY6300"", ""DPBXQ5234"", ""DQJDZ1252"", ""DQWCU6663"", ""DQZEA3135"", ""DTQTJ0507"", ""DUIZW8642"", ""DWBTT8209"", ""DWCTD3003"", ""DXUQX7513"", ""DYDVV6312"", ""DYSHC8669"", ""DYWEY8508"", ""DZFFW4078""]",30,b340f6e212616b7a
4,30,equidistant,Spatially balanced,8,3115039263,3481481992,"[""DAJHM7956"", ""DALUY0194"", ""DATLR2184"", ""DBDSX9338"", ""DBTKW5792"", ""DDCVA2276"", ""DDQNT6485"", ""DERZJ4600"", ""DFNBI6922"", ""DFQDK6326"", ""DHBBM8531"", ""DHNQG0980"", ""DHWLS6819"", ""DHZTI7858"", ""DIRJX6254"", ""DITUY8368"", ""DIUDG6358"", ""DIWKR9442"", ""DLIKU5639"", ""DMFEL5431"", ""DNBKU3560"", ""DPDDG5192"", ""DRHPF2920"", ""DUIZW8642"", ""DUUZN2841"", ""DWBTT8209"", ""DYUGS4351"", ""DZBKX0961"", ""DZFFW4078"", ""DZFVS4727""]",30,00f8a511d273205e
4,30,equidistant,Spatially balanced,9,1568744230,2472713893,"[""DAETQ5676"", ""DAHWZ2321"", ""DBFUZ7169"", ""DBZCJ6205"", ""DCFVE7122"", ""DDCVA2276"", ""DEIDA3268"", ""DFKYH6865"", ""DHIBT9527"", ""DIUDG6358"", ""DIXUN6634"", ""DJJVG1917"", ""DKTWP2892"", ""DKUAZ4434"", ""DKXFR1580"", ""DLIKU5639"", ""DLTCH1397"", ""DPCUT7707"", ""DRYBG8957"", ""DRZTP3103"", ""DTFVD6048"", ""DTQTJ0507"", ""DUIZW8642"", ""DVCHA9392"", ""DWBTT8209"", ""DYGHJ0891"", ""DYLLV9237"", ""DYWEY8508"", ""DZFFW4078"", ""DZIHS7092""]",30,9e5bbd2786cdfc02
4,30,equidistant,Spatially balanced,10,4123135931,3119258361,"[""DBMHJ0743"", ""DBTKW5792"", ""DCABM0358"", ""DDCVA2276"", ""DERZJ4600"", ""DFKYP0941"", ""DFNBI6922"", ""DHNQG0980"", ""DITUM6528"", ""DITUY8368"", ""DIWKR9442"", ""DJGDZ3688"", ""DKNMF4367"", ""DKXFR1580"", ""DLIKU5639"", ""DLJWW1620"", ""DMFEL5431"", ""DMMAG3845"", ""DPCUT7707"", ""DPDDG5192"", ""DQIUL8061"", ""DQJDZ1252"", ""DQZIL1804"", ""DUIZW8642"", ""DVPEA0040"", ""DWBTT8209"", ""DYHTK6723"", ""DYWWS0378"", ""DZFFW4078"", ""DZKWB0839""]",30,c85d3d3a841ce58e
4,30,equidistant,Spatially balanced,11,1643811404,3380043308,"[""DAHWZ2321"", ""DAMWS8859"", ""DAUPG9028"", ""DCHTB8281"", ""DCZQF3538"", ""DDCVA2276"", ""DFNBI6922"", ""DJCYU2364"", ""DJJVG1917"", ""DKUAZ4434"", ""DLIKU5639"", ""DLJWW1620"", ""DLTCH1397"", ""DMFEL5431"", ""DMMAG3845"", ""DMTRR1120"", ""DPCUT7707"", ""DPDDG5192"", ""DQWCU6663"", ""DQZIL1804"", ""DRJGY6541"", ""DRUBP9408"", ""DSHYP2656"", ""DTUGZ9693"", ""DUIZW8642"", ""DUUZN2841"", ""DWBTT8209"", ""DWEWU1433"", ""DZFFW4078"", ""DZTFU6199""]",30,82231ff1b50d74e9
